# real space correlation function weights for Xi_+ in Real space
# lowest theta boundary = 2.0
# highest theta boundary = 300.0
# number of theta bins = 9
# type of binning = log
# theta[arcmin]      R(theta)
4.914866389051627316e+00 0.000000000000000000e+00
4.915112663714231722e+00 0.000000000000000000e+00
4.915358950717194197e+00 0.000000000000000000e+00
4.915605250061133802e+00 0.000000000000000000e+00
4.915851561746667819e+00 0.000000000000000000e+00
4.916097885774413534e+00 0.000000000000000000e+00
4.916344222144990894e+00 0.000000000000000000e+00
4.916590570859018960e+00 0.000000000000000000e+00
4.916836931917115017e+00 0.000000000000000000e+00
4.917083305319897235e+00 0.000000000000000000e+00
4.917329691067984676e+00 0.000000000000000000e+00
4.917576089161997288e+00 0.000000000000000000e+00
4.917822499602552355e+00 0.000000000000000000e+00
4.918068922390268050e+00 0.000000000000000000e+00
4.918315357525763432e+00 0.000000000000000000e+00
4.918561805009658450e+00 0.000000000000000000e+00
4.918808264842571276e+00 0.000000000000000000e+00
4.919054737025119195e+00 0.000000000000000000e+00
4.919301221557922155e+00 0.000000000000000000e+00
4.919547718441600104e+00 0.000000000000000000e+00
4.919794227676771214e+00 0.000000000000000000e+00
4.920040749264052771e+00 0.000000000000000000e+00
4.920287283204064721e+00 0.000000000000000000e+00
4.920533829497427902e+00 0.000000000000000000e+00
4.920780388144758710e+00 0.000000000000000000e+00
4.921026959146677093e+00 0.000000000000000000e+00
4.921273542503803000e+00 0.000000000000000000e+00
4.921520138216754603e+00 0.000000000000000000e+00
4.921766746286150074e+00 0.000000000000000000e+00
4.922013366712610249e+00 0.000000000000000000e+00
4.922259999496754190e+00 0.000000000000000000e+00
4.922506644639200957e+00 0.000000000000000000e+00
4.922753302140567833e+00 0.000000000000000000e+00
4.922999972001476543e+00 0.000000000000000000e+00
4.923246654222546148e+00 0.000000000000000000e+00
4.923493348804395708e+00 0.000000000000000000e+00
4.923740055747643396e+00 0.000000000000000000e+00
4.923986775052909159e+00 0.000000000000000000e+00
4.924233506720814724e+00 0.000000000000000000e+00
4.924480250751976484e+00 0.000000000000000000e+00
4.924727007147015279e+00 0.000000000000000000e+00
4.924973775906549278e+00 0.000000000000000000e+00
4.925220557031201096e+00 0.000000000000000000e+00
4.925467350521588905e+00 0.000000000000000000e+00
4.925714156378329989e+00 0.000000000000000000e+00
4.925960974602046960e+00 0.000000000000000000e+00
4.926207805193358880e+00 0.000000000000000000e+00
4.926454648152884808e+00 0.000000000000000000e+00
4.926701503481243805e+00 0.000000000000000000e+00
4.926948371179056707e+00 0.000000000000000000e+00
4.927195251246944352e+00 0.000000000000000000e+00
4.927442143685525799e+00 0.000000000000000000e+00
4.927689048495419222e+00 0.000000000000000000e+00
4.927935965677245456e+00 0.000000000000000000e+00
4.928182895231626226e+00 0.000000000000000000e+00
4.928429837159180593e+00 0.000000000000000000e+00
4.928676791460526729e+00 0.000000000000000000e+00
4.928923758136285471e+00 0.000000000000000000e+00
4.929170737187078544e+00 0.000000000000000000e+00
4.929417728613525895e+00 0.000000000000000000e+00
4.929664732416244810e+00 0.000000000000000000e+00
4.929911748595857013e+00 0.000000000000000000e+00
4.930158777152984229e+00 0.000000000000000000e+00
4.930405818088246406e+00 0.000000000000000000e+00
4.930652871402260828e+00 0.000000000000000000e+00
4.930899937095649221e+00 0.000000000000000000e+00
4.931147015169034198e+00 0.000000000000000000e+00
4.931394105623033930e+00 0.000000000000000000e+00
4.931641208458268366e+00 0.000000000000000000e+00
4.931888323675358343e+00 0.000000000000000000e+00
4.932135451274926474e+00 0.000000000000000000e+00
4.932382591257590931e+00 0.000000000000000000e+00
4.932629743623971663e+00 0.000000000000000000e+00
4.932876908374690395e+00 0.000000000000000000e+00
4.933124085510367962e+00 0.000000000000000000e+00
4.933371275031625203e+00 0.000000000000000000e+00
4.933618476939080288e+00 0.000000000000000000e+00
4.933865691233355832e+00 0.000000000000000000e+00
4.934112917915073560e+00 0.000000000000000000e+00
4.934360156984852530e+00 0.000000000000000000e+00
4.934607408443312693e+00 0.000000000000000000e+00
4.934854672291076660e+00 0.000000000000000000e+00
4.935101948528765270e+00 0.000000000000000000e+00
4.935349237156998470e+00 0.000000000000000000e+00
4.935596538176396209e+00 0.000000000000000000e+00
4.935843851587581099e+00 0.000000000000000000e+00
4.936091177391173979e+00 0.000000000000000000e+00
4.936338515587794795e+00 0.000000000000000000e+00
4.936585866178065274e+00 0.000000000000000000e+00
4.936833229162604475e+00 0.000000000000000000e+00
4.937080604542037676e+00 0.000000000000000000e+00
4.937327992316983050e+00 0.000000000000000000e+00
4.937575392488060544e+00 0.000000000000000000e+00
4.937822805055893660e+00 0.000000000000000000e+00
4.938070230021103235e+00 0.000000000000000000e+00
4.938317667384310106e+00 0.000000000000000000e+00
4.938565117146135108e+00 0.000000000000000000e+00
4.938812579307199080e+00 0.000000000000000000e+00
4.939060053868125522e+00 0.000000000000000000e+00
4.939307540829533494e+00 0.000000000000000000e+00
4.939555040192044721e+00 0.000000000000000000e+00
4.939802551956280929e+00 0.000000000000000000e+00
4.940050076122865619e+00 0.000000000000000000e+00
4.940297612692417850e+00 0.000000000000000000e+00
4.940545161665557572e+00 0.000000000000000000e+00
4.940792723042909174e+00 0.000000000000000000e+00
4.941040296825094380e+00 0.000000000000000000e+00
4.941287883012734028e+00 0.000000000000000000e+00
4.941535481606448066e+00 0.000000000000000000e+00
4.941783092606859107e+00 0.000000000000000000e+00
4.942030716014590652e+00 0.000000000000000000e+00
4.942278351830263539e+00 0.000000000000000000e+00
4.942526000054496826e+00 0.000000000000000000e+00
4.942773660687914905e+00 0.000000000000000000e+00
4.943021333731140388e+00 0.000000000000000000e+00
4.943269019184794111e+00 0.000000000000000000e+00
4.943516717049496023e+00 0.000000000000000000e+00
4.943764427325869626e+00 0.000000000000000000e+00
4.944012150014537532e+00 0.000000000000000000e+00
4.944259885116122355e+00 0.000000000000000000e+00
4.944507632631242267e+00 0.000000000000000000e+00
4.944755392560522544e+00 0.000000000000000000e+00
4.945003164904584914e+00 0.000000000000000000e+00
4.945250949664051987e+00 0.000000000000000000e+00
4.945498746839542825e+00 0.000000000000000000e+00
4.945746556431681817e+00 0.000000000000000000e+00
4.945994378441092465e+00 0.000000000000000000e+00
4.946242212868395605e+00 0.000000000000000000e+00
4.946490059714211185e+00 0.000000000000000000e+00
4.946737918979164483e+00 0.000000000000000000e+00
4.946985790663878113e+00 0.000000000000000000e+00
4.947233674768972911e+00 0.000000000000000000e+00
4.947481571295070601e+00 0.000000000000000000e+00
4.947729480242794686e+00 0.000000000000000000e+00
4.947977401612769555e+00 0.000000000000000000e+00
4.948225335405613379e+00 0.000000000000000000e+00
4.948473281621950548e+00 0.000000000000000000e+00
4.948721240262404564e+00 0.000000000000000000e+00
4.948969211327598039e+00 0.000000000000000000e+00
4.949217194818150922e+00 0.000000000000000000e+00
4.949465190734688491e+00 0.000000000000000000e+00
4.949713199077833359e+00 0.000000000000000000e+00
4.949961219848207250e+00 0.000000000000000000e+00
4.950209253046431890e+00 0.000000000000000000e+00
4.950457298673131667e+00 0.000000000000000000e+00
4.950705356728929196e+00 0.000000000000000000e+00
4.950953427214447977e+00 0.000000000000000000e+00
4.951201510130307959e+00 0.000000000000000000e+00
4.951449605477133531e+00 0.000000000000000000e+00
4.951697713255549083e+00 0.000000000000000000e+00
4.951945833466177227e+00 0.000000000000000000e+00
4.952193966109637913e+00 0.000000000000000000e+00
4.952442111186556417e+00 0.000000000000000000e+00
4.952690268697557130e+00 0.000000000000000000e+00
4.952938438643261776e+00 0.000000000000000000e+00
4.953186621024291192e+00 0.000000000000000000e+00
4.953434815841270655e+00 0.000000000000000000e+00
4.953683023094824556e+00 0.000000000000000000e+00
4.953931242785574618e+00 0.000000000000000000e+00
4.954179474914143455e+00 0.000000000000000000e+00
4.954427719481154568e+00 0.000000000000000000e+00
4.954675976487232347e+00 0.000000000000000000e+00
4.954924245932999405e+00 0.000000000000000000e+00
4.955172527819078354e+00 0.000000000000000000e+00
4.955420822146092696e+00 0.000000000000000000e+00
4.955669128914667709e+00 0.000000000000000000e+00
4.955917448125426006e+00 0.000000000000000000e+00
4.956165779778988423e+00 0.000000000000000000e+00
4.956414123875981126e+00 0.000000000000000000e+00
4.956662480417027616e+00 0.000000000000000000e+00
4.956910849402751396e+00 0.000000000000000000e+00
4.957159230833774188e+00 0.000000000000000000e+00
4.957407624710720384e+00 0.000000000000000000e+00
4.957656031034216149e+00 0.000000000000000000e+00
4.957904449804882319e+00 0.000000000000000000e+00
4.958152881023342395e+00 0.000000000000000000e+00
4.958401324690221657e+00 0.000000000000000000e+00
4.958649780806143603e+00 0.000000000000000000e+00
4.958898249371732625e+00 0.000000000000000000e+00
4.959146730387610447e+00 0.000000000000000000e+00
4.959395223854402346e+00 0.000000000000000000e+00
4.959643729772732712e+00 0.000000000000000000e+00
4.959892248143225046e+00 0.000000000000000000e+00
4.960140778966501962e+00 0.000000000000000000e+00
4.960389322243187848e+00 0.000000000000000000e+00
4.960637877973909760e+00 0.000000000000000000e+00
4.960886446159288532e+00 0.000000000000000000e+00
4.961135026799948555e+00 0.000000000000000000e+00
4.961383619896514219e+00 0.000000000000000000e+00
4.961632225449610800e+00 0.000000000000000000e+00
4.961880843459862689e+00 0.000000000000000000e+00
4.962129473927890722e+00 0.000000000000000000e+00
4.962378116854321952e+00 0.000000000000000000e+00
4.962626772239780770e+00 0.000000000000000000e+00
4.962875440084891565e+00 0.000000000000000000e+00
4.963124120390276950e+00 0.000000000000000000e+00
4.963372813156561314e+00 0.000000000000000000e+00
4.963621518384371711e+00 0.000000000000000000e+00
4.963870236074330755e+00 0.000000000000000000e+00
4.964118966227061946e+00 0.000000000000000000e+00
4.964367708843190563e+00 0.000000000000000000e+00
4.964616463923343659e+00 0.000000000000000000e+00
4.964865231468142071e+00 0.000000000000000000e+00
4.965114011478211964e+00 0.000000000000000000e+00
4.965362803954176840e+00 0.000000000000000000e+00
4.965611608896663753e+00 0.000000000000000000e+00
4.965860426306296205e+00 0.000000000000000000e+00
4.966109256183696807e+00 0.000000000000000000e+00
4.966358098529492615e+00 0.000000000000000000e+00
4.966606953344308906e+00 0.000000000000000000e+00
4.966855820628770068e+00 0.000000000000000000e+00
4.967104700383497828e+00 0.000000000000000000e+00
4.967353592609121016e+00 0.000000000000000000e+00
4.967602497306263132e+00 0.000000000000000000e+00
4.967851414475549454e+00 0.000000000000000000e+00
4.968100344117603484e+00 0.000000000000000000e+00
4.968349286233051387e+00 0.000000000000000000e+00
4.968598240822519330e+00 0.000000000000000000e+00
4.968847207886630812e+00 0.000000000000000000e+00
4.969096187426009337e+00 0.000000000000000000e+00
4.969345179441282845e+00 0.000000000000000000e+00
4.969594183933076614e+00 0.000000000000000000e+00
4.969843200902014146e+00 0.000000000000000000e+00
4.970092230348719831e+00 0.000000000000000000e+00
4.970341272273820721e+00 0.000000000000000000e+00
4.970590326677942983e+00 0.000000000000000000e+00
4.970839393561710118e+00 0.000000000000000000e+00
4.971088472925747404e+00 0.000000000000000000e+00
4.971337564770680117e+00 0.000000000000000000e+00
4.971586669097135314e+00 0.000000000000000000e+00
4.971835785905737382e+00 0.000000000000000000e+00
4.972084915197110710e+00 0.000000000000000000e+00
4.972334056971882355e+00 0.000000000000000000e+00
4.972583211230677591e+00 0.000000000000000000e+00
4.972832377974122586e+00 0.000000000000000000e+00
4.973081557202839953e+00 0.000000000000000000e+00
4.973330748917457633e+00 0.000000000000000000e+00
4.973579953118602681e+00 0.000000000000000000e+00
4.973829169806898598e+00 0.000000000000000000e+00
4.974078398982970661e+00 0.000000000000000000e+00
4.974327640647445037e+00 0.000000000000000000e+00
4.974576894800949667e+00 0.000000000000000000e+00
4.974826161444108941e+00 0.000000000000000000e+00
4.975075440577547248e+00 0.000000000000000000e+00
4.975324732201892530e+00 0.000000000000000000e+00
4.975574036317769178e+00 0.000000000000000000e+00
4.975823352925803356e+00 0.000000000000000000e+00
4.976072682026621230e+00 0.000000000000000000e+00
4.976322023620849855e+00 0.000000000000000000e+00
4.976571377709114508e+00 0.000000000000000000e+00
4.976820744292040466e+00 0.000000000000000000e+00
4.977070123370253896e+00 0.000000000000000000e+00
4.977319514944382739e+00 0.000000000000000000e+00
4.977568919015051385e+00 0.000000000000000000e+00
4.977818335582886000e+00 0.000000000000000000e+00
4.978067764648512750e+00 0.000000000000000000e+00
4.978317206212559576e+00 0.000000000000000000e+00
4.978566660275651756e+00 0.000000000000000000e+00
4.978816126838414569e+00 0.000000000000000000e+00
4.979065605901475067e+00 0.000000000000000000e+00
4.979315097465460305e+00 0.000000000000000000e+00
4.979564601530997336e+00 0.000000000000000000e+00
4.979814118098708775e+00 0.000000000000000000e+00
4.980063647169224339e+00 0.000000000000000000e+00
4.980313188743171082e+00 0.000000000000000000e+00
4.980562742821174282e+00 0.000000000000000000e+00
4.980812309403859217e+00 0.000000000000000000e+00
4.981061888491853828e+00 0.000000000000000000e+00
4.981311480085786059e+00 0.000000000000000000e+00
4.981561084186281185e+00 0.000000000000000000e+00
4.981810700793964486e+00 0.000000000000000000e+00
4.982060329909463903e+00 0.000000000000000000e+00
4.982309971533408266e+00 0.000000000000000000e+00
4.982559625666421965e+00 0.000000000000000000e+00
4.982809292309131166e+00 0.000000000000000000e+00
4.983058971462163811e+00 0.000000000000000000e+00
4.983308663126147842e+00 0.000000000000000000e+00
4.983558367301708536e+00 0.000000000000000000e+00
4.983808083989472948e+00 0.000000000000000000e+00
4.984057813190068131e+00 0.000000000000000000e+00
4.984307554904122917e+00 0.000000000000000000e+00
4.984557309132262581e+00 0.000000000000000000e+00
4.984807075875113291e+00 0.000000000000000000e+00
4.985056855133302989e+00 0.000000000000000000e+00
4.985306646907460504e+00 0.000000000000000000e+00
4.985556451198212002e+00 0.000000000000000000e+00
4.985806268006182762e+00 0.000000000000000000e+00
4.986056097332000725e+00 0.000000000000000000e+00
4.986305939176295610e+00 0.000000000000000000e+00
4.986555793539693582e+00 0.000000000000000000e+00
4.986805660422819031e+00 0.000000000000000000e+00
4.987055539826302564e+00 0.000000000000000000e+00
4.987305431750771234e+00 0.000000000000000000e+00
4.987555336196852096e+00 0.000000000000000000e+00
4.987805253165170427e+00 0.000000000000000000e+00
4.988055182656355946e+00 0.000000000000000000e+00
4.988305124671037483e+00 0.000000000000000000e+00
4.988555079209840315e+00 0.000000000000000000e+00
4.988805046273390609e+00 0.000000000000000000e+00
4.989055025862318971e+00 0.000000000000000000e+00
4.989305017977252454e+00 0.000000000000000000e+00
4.989555022618819002e+00 0.000000000000000000e+00
4.989805039787643004e+00 0.000000000000000000e+00
4.990055069484355954e+00 0.000000000000000000e+00
4.990305111709584907e+00 0.000000000000000000e+00
4.990555166463956915e+00 0.000000000000000000e+00
4.990805233748099035e+00 0.000000000000000000e+00
4.991055313562639206e+00 0.000000000000000000e+00
4.991305405908208037e+00 0.000000000000000000e+00
4.991555510785431693e+00 0.000000000000000000e+00
4.991805628194935451e+00 0.000000000000000000e+00
4.992055758137350807e+00 0.000000000000000000e+00
4.992305900613305703e+00 0.000000000000000000e+00
4.992556055623427191e+00 0.000000000000000000e+00
4.992806223168341440e+00 0.000000000000000000e+00
4.993056403248679054e+00 0.000000000000000000e+00
4.993306595865068864e+00 0.000000000000000000e+00
4.993556801018137037e+00 0.000000000000000000e+00
4.993807018708511514e+00 0.000000000000000000e+00
4.994057248936821125e+00 0.000000000000000000e+00
4.994307491703696478e+00 0.000000000000000000e+00
