# real space correlation function weights for w in Fourier space
# lowest theta boundary = 2.0
# highest theta boundary = 300.0
# number of theta bins = 9
# type of binning = log
# ell      W(ell)
1.038604415233736145e+00 9.986364268956963164e-01
1.038723997065307714e+00 9.986361129983315488e-01
1.038843592665176674e+00 9.986357990287347830e-01
1.038963202034928202e+00 9.986354849868874783e-01
1.039082825176147917e+00 9.986351708727735366e-01
1.039202462090420997e+00 9.986348566863775256e-01
1.039322112779333729e+00 9.986345424276812377e-01
1.039441777244471732e+00 9.986342280966700180e-01
1.039561455487421293e+00 9.986339136933247707e-01
1.039681147509768921e+00 9.986335992176307297e-01
1.039800853313100681e+00 9.986332846695707977e-01
1.039920572899003748e+00 9.986329700491277661e-01
1.040040306269064851e+00 9.986326553562852038e-01
1.040160053424870945e+00 9.986323405910274564e-01
1.040279814368009204e+00 9.986320257533367606e-01
1.040399589100067468e+00 9.986317108431962408e-01
1.040519377622632913e+00 9.986313958605907981e-01
1.040639179937293601e+00 9.986310808055016697e-01
1.040758996045637375e+00 9.986307656779136455e-01
1.040878825949252517e+00 9.986304504778100721e-01
1.040998669649727315e+00 9.986301352051741853e-01
1.041118527148650275e+00 9.986298198599884435e-01
1.041238398447610125e+00 9.986295044422366374e-01
1.041358283548195818e+00 9.986291889519024467e-01
1.041478182451996304e+00 9.986288733889688851e-01
1.041598095160600979e+00 9.986285577534194102e-01
1.041718021675599237e+00 9.986282420452365916e-01
1.041837961998580697e+00 9.986279262644052190e-01
1.041957916131134976e+00 9.986276104109065299e-01
1.042077884074852578e+00 9.986272944847263133e-01
1.042197865831323123e+00 9.986269784858456955e-01
1.042317861402137336e+00 9.986266624142486892e-01
1.042437870788885501e+00 9.986263462699189741e-01
1.042557893993158569e+00 9.986260300528402301e-01
1.042677931016547266e+00 9.986257137629935832e-01
1.042797981860642764e+00 9.986253974003642675e-01
1.042918046527036458e+00 9.986250809649360738e-01
1.043038125017319739e+00 9.986247644566896842e-01
1.043158217333084004e+00 9.986244478756105547e-01
1.043278323475921532e+00 9.986241312216822541e-01
1.043398443447423940e+00 9.986238144948854645e-01
1.043518577249183510e+00 9.986234976952058640e-01
1.043638724882792745e+00 9.986231808226249118e-01
1.043758886349843928e+00 9.986228638771280641e-01
1.043879061651930229e+00 9.986225468586963361e-01
1.043999250790644151e+00 9.986222297673141846e-01
1.044119453767579087e+00 9.986219126029650672e-01
1.044239670584328206e+00 9.986215953656308875e-01
1.044359901242485122e+00 9.986212780552955470e-01
1.044480145743643229e+00 9.986209606719428367e-01
1.044600404089396584e+00 9.986206432155555479e-01
1.044720676281339244e+00 9.986203256861171385e-01
1.044840962321065270e+00 9.986200080836097337e-01
1.044961262210168940e+00 9.986196904080181236e-01
1.045081575950245201e+00 9.986193726593233233e-01
1.045201903542888555e+00 9.986190548375114551e-01
1.045322244989693949e+00 9.986187369425637561e-01
1.045442600292256552e+00 9.986184189744632400e-01
1.045562969452171753e+00 9.986181009331936975e-01
1.045683352471034944e+00 9.986177828187379202e-01
1.045803749350441958e+00 9.986174646310805869e-01
1.045924160091988409e+00 9.986171463702027129e-01
1.046044584697270352e+00 9.986168280360888660e-01
1.046165023167884289e+00 9.986165096287211718e-01
1.046285475505426499e+00 9.986161911480836428e-01
1.046405941711493481e+00 9.986158725941598480e-01
1.046526421787681960e+00 9.986155539669311354e-01
1.046646915735589323e+00 9.986152352663828502e-01
1.046767423556812293e+00 9.986149164924961186e-01
1.046887945252948260e+00 9.986145976452552864e-01
1.047008480825594834e+00 9.986142787246435892e-01
1.047129030276349848e+00 9.986139597306431526e-01
1.047249593606810913e+00 9.986136406632379892e-01
1.047370170818576307e+00 9.986133215224115567e-01
1.047490761913244084e+00 9.986130023081460916e-01
1.047611366892412965e+00 9.986126830204243854e-01
1.047731985757681228e+00 9.986123636592306729e-01
1.047852618510648037e+00 9.986120442245480788e-01
1.047973265152911893e+00 9.986117247163581734e-01
1.048093925686072625e+00 9.986114051346449694e-01
1.048214600111728956e+00 9.986110854793918135e-01
1.048335288431480716e+00 9.986107657505820523e-01
1.048455990646927738e+00 9.986104459481985884e-01
1.048576706759669852e+00 9.986101260722239914e-01
1.048697436771306890e+00 9.986098061226413858e-01
1.048818180683439572e+00 9.986094860994338962e-01
1.048938938497667950e+00 9.986091660025846473e-01
1.049059710215592967e+00 9.986088458320769856e-01
1.049180495838815341e+00 9.986085255878950351e-01
1.049301295368936016e+00 9.986082052700192557e-01
1.049422108807556375e+00 9.986078848784341044e-01
1.049542936156277584e+00 9.986075644131229279e-01
1.049663777416701471e+00 9.986072438740687396e-01
1.049784632590429423e+00 9.986069232612539981e-01
1.049905501679063713e+00 9.986066025746620500e-01
1.050026384684206393e+00 9.986062818142757980e-01
1.050147281607459515e+00 9.986059609800778114e-01
1.050268192450426019e+00 9.986056400720522142e-01
1.050389117214708179e+00 9.986053190901826859e-01
1.050510055901908935e+00 9.986049980344496868e-01
1.050631008513631448e+00 9.986046769048380067e-01
1.050751975051478881e+00 9.986043557013303262e-01
1.050872955517054841e+00 9.986040344239095479e-01
1.050993949911962488e+00 9.986037130725582411e-01
1.051114958237806096e+00 9.986033916472609739e-01
1.051235980496189271e+00 9.986030701479986504e-01
1.051357016688716284e+00 9.986027485747556165e-01
1.051478066816991408e+00 9.986024269275143306e-01
1.051599130882619360e+00 9.986021052062582504e-01
1.051720208887204633e+00 9.986017834109710556e-01
1.051841300832352166e+00 9.986014615416336504e-01
1.051962406719667120e+00 9.986011395982302696e-01
1.052083526550754877e+00 9.986008175807434828e-01
1.052204660327220598e+00 9.986004954891569696e-01
1.052325808050669886e+00 9.986001733234523003e-01
1.052446969722708792e+00 9.985998510836144870e-01
1.052568145344943140e+00 9.985995287696245448e-01
1.052689334918979425e+00 9.985992063814660424e-01
1.052810538446423472e+00 9.985988839191231037e-01
1.052931755928882440e+00 9.985985613825775209e-01
1.053052987367962601e+00 9.985982387718118636e-01
1.053174232765271112e+00 9.985979160868093674e-01
1.053295492122414911e+00 9.985975933275536010e-01
1.053416765441001379e+00 9.985972704940269118e-01
1.053538052722638119e+00 9.985969475862124245e-01
1.053659353968932733e+00 9.985966246040934857e-01
1.053780669181493046e+00 9.985963015476519988e-01
1.053901998361927106e+00 9.985959784168711995e-01
1.054023341511842959e+00 9.985956552117343232e-01
1.054144698632849098e+00 9.985953319322243837e-01
1.054266069726554456e+00 9.985950085783245056e-01
1.054387454794567303e+00 9.985946851500164811e-01
1.054508853838496796e+00 9.985943616472841011e-01
1.054630266859952092e+00 9.985940380701101571e-01
1.054751693860542794e+00 9.985937144184772185e-01
1.054873134841877835e+00 9.985933906923677439e-01
1.054994589805567484e+00 9.985930668917658570e-01
1.055116058753221120e+00 9.985927430166535723e-01
1.055237541686449232e+00 9.985924190670136813e-01
1.055359038606862088e+00 9.985920950428294196e-01
1.055480549516069733e+00 9.985917709440842449e-01
1.055602074415683100e+00 9.985914467707600606e-01
1.055723613307312903e+00 9.985911225228396582e-01
1.055845166192570295e+00 9.985907982003058292e-01
1.055966733073066210e+00 9.985904738031422534e-01
1.056088313950412028e+00 9.985901493313309452e-01
1.056209908826219568e+00 9.985898247848556952e-01
1.056331517702100431e+00 9.985895001636982959e-01
1.056453140579666661e+00 9.985891754678423160e-01
1.056574777460530079e+00 9.985888506972697698e-01
1.056696428346303174e+00 9.985885258519648922e-01
1.056818093238598433e+00 9.985882009319085872e-01
1.056939772139028344e+00 9.985878759370852009e-01
1.057061465049206062e+00 9.985875508674770806e-01
1.057183171970744517e+00 9.985872257230664628e-01
1.057304892905256866e+00 9.985869005038365831e-01
1.057426627854356482e+00 9.985865752097714543e-01
1.057548376819657188e+00 9.985862498408518695e-01
1.057670139802772358e+00 9.985859243970613974e-01
1.057791916805316479e+00 9.985855988783826076e-01
1.057913707828903371e+00 9.985852732847991797e-01
